FileName,Label,FileContent
DependencyAnalyzer.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'depend']"
DependencyVisitor.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'depend', 'bcel', 'dependencyvisitor', 'extends', 'emptyvisitor', 'enumer', 'hashtabl', 'stringtoken', 'hashtabl', 'constantpool']"
DepthSelector.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'selector', 'depthselector', 'extends', 'baseextendselector', 'depthselector', 'stringbuff', 'stringtoken', 'stringtoken', 'buildexcept', 'buildexcept']"
Description.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'typ', 'description', 'extends', 'datatyp', 'stringbuff', 'vector']"
DescriptorHandler.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'ejb', 'descriptorhandler', 'extends', 'org', 'xml', 'sax', 'handlerbas', 'descriptorhandl', 'inputsourc', 'hashtabl', 'hashtabl', 'hashtabl', 'hashtabl', 'file', 'url', 'inputsourc', 'fileinputstream', 'inputsourc', 'inputsourc', 'hashtabl', 'hashtabl', 'file', 'static', 'final', 'int', 'default_hash_table_size', 'static', 'final', 'int', 'state_looking_ejbjar', 'static', 'final', 'int', 'state_in_ejbjar', 'static', 'final', 'int', 'state_in_beans', 'static', 'final', 'int', 'state_in_session', 'static', 'final', 'int', 'state_in_entity', 'static', 'final', 'int', 'state_in_message', 'task', 'string', 'publicid', 'int', 'parsestate', 'hashtabl', 'hashtabl', 'boolean', 'inejbref', 'hashtabl', 'file']"
DeweyDecimal.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'extens', 'deweydecimal', 'extends', 'org', 'apache', 'tools', 'ant', 'util', 'deweydecim', 'deweydecim', 'deweydecim']"
DeweyDecimal.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'deweydecim', 'deweydecim', 'deweydecim', 'stringtoken', 'numberformatexcept', 'numberformatexcept', 'stringbuff', 'int']"
Diagnostics.java,ant,"['package', 'org', 'apache', 'tools', 'diagnost', 'buildexcept', 'file', 'filenamefilt', 'project', 'file', 'properti', 'file', 'fileoutputstream', 'static', 'final', 'int', 'big_drift_limit', 'static', 'final', 'int', 'test_file_size', 'static', 'final', 'int', 'kilobyte', 'static', 'final', 'int', 'seconds_per_millisecond', 'static', 'final', 'int', 'seconds_per_minute', 'static', 'final', 'int', 'minutes_per_hour']"
DiagnosticsTask.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'diagnosticstask', 'extends', 'task', 'static', 'final', 'string']"
Difference.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'resourc', 'difference', 'extends', 'baseresourcecollectioncontain', 'buildexcept', 'hashset', 'arraylist']"
DifferentSelector.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'selector', 'differentselector', 'extends', 'mappingselector', 'buildexcept', 'static', 'final', 'fileutil', 'boolean', 'ignorefiletimes', 'boolean', 'ignorecontents']"
DigestAlgorithm.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'selectors', 'modifiedselector', 'digestalgorithm', 'implements', 'algorithm', 'buildexcept', 'buildexcept', 'buildexcept', 'fileinputstream', 'digestinputstream', 'stringbuff', 'stringbuff', 'string', 'provider', 'messagedigest', 'messagedigest', 'int', 'readbuffersize', '8']"
DirSet.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'typ', 'dirset', 'extends', 'abstractfileset', 'implements', 'resourcecollect', 'dirset', 'object', 'iter', 'fileresourceiter', 'stringbuff']"
Directory.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'ssh', 'directori', 'directori', 'directori', 'iter', 'iter', 'directori', 'file', 'directori', 'arraylist', 'arraylist', 'stringtoken', 'file', 'arraylist', 'arraylist', 'directori']"
DirectoryIterator.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'depend', 'directoryiterator', 'implements', 'classfileiter', 'directoryiter', 'classfil', 'stack', 'vector', 'file', 'fileinputstream', 'classfil', 'stack', 'enumer']"
DirectoryScanner.java,ant,"['package', 'org', 'apache', 'tools', 'directoryscann', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'file', 'vector', 'hashmap', 'hashset', 'hashset', 'hashset', 'object', 'object', 'vector', 'file', 'illegalstateexcept', 'illegalstateexcept', 'hashmap', 'buildexcept', 'file', 'buildexcept', 'vector', 'vector', 'vector', 'vector', 'vector', 'vector', 'vector', 'vector', 'file', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'vector', 'file', 'file', 'illegalstateexcept', 'illegalstateexcept', 'illegalstateexcept', 'illegalstateexcept', 'fileresourc', 'file', 'file', 'buildexcept', 'file', 'file', 'arraylist', 'static', 'final', 'boolean', 'static', 'final', 'fileutil', 'static', 'final', 'boolean', 'static', 'final', 'boolean', 'static', 'vector', 'boolean', 'followsymlinks', 'map', 'set', 'set', 'set', 'string', 'string', 'boolean', 'arenonpatternsetsready', 'boolean', 'scanning', 'object', 'boolean', 'slowscanning', 'object', 'illegalstateexception', 'illegal']"
Dirname.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'dirname', 'extends', 'task', 'buildexcept', 'buildexcept', 'file']"
DotnetBaseMatchingTask.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'dotnet', 'dotnetbasematchingtask', 'extends', 'matchingtask', 'file', 'file', 'vector', 'hashtabl']"
DotnetCompile.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'dotnet', 'targettypes', 'extends', 'enumeratedattribut', 'dotnetcompil', 'file', 'vector', 'vector', 'vector', 'path', 'stringbuff', 'buildexcept', 'stringbuff', 'buildexcept', 'buildexcept', 'hashtabl', 'netcommand', 'boolean', 'includedefaultreferences', 'file', 'file', 'path', 'boolean', 'useresponsefile', 'static', 'final', 'int', 'automatic_response_file_threshold']"
DotnetDefine.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'dotnet', 'dotnetdefin', 'buildexcept']"
DotnetResource.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'dotnet', 'dotnetresourc', 'file', 'arraylist', 'buildexcept', 'buildexcept', 'buildexcept', 'stringbuff', 'buildexcept', 'buildexcept', 'file', 'boolean', 'embed', 'boolean', 'ispublic', 'string', 'name', 'arraylist', 'string', 'namespace']"
DoubleCPInfo.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'depend', 'constantpool', 'doublecpinfo', 'extends', 'constantcpinfo', 'doublecpinfo', 'doubl']"
DynamicAttribute.java,ant,"['package', 'org', 'apache', 'tools']"
DynamicAttributeNS.java,ant,"['package', 'org', 'apache', 'tools']"
DynamicConfigurator.java,ant,"['package', 'org', 'apache', 'tools']"
DynamicConfiguratorNS.java,ant,"['package', 'org', 'apache', 'tools']"
DynamicElement.java,ant,"['package', 'org', 'apache', 'tools']"
DynamicElementNS.java,ant,"['package', 'org', 'apache', 'tools']"
EJBDeploymentTool.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'ejb']"
Ear.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'ear', 'extends', 'jar', 'ear', 'buildexcept', 'zipfileset', 'buildexcept', 'static', 'final', 'fileutil', 'file']"
Echo.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'echo', 'extends', 'task', 'echolevel', 'extends', 'loglevel', 'filewrit', 'bufferedwrit', 'outputstreamwrit', 'fileoutputstream', 'buildexcept']"
EchoProperties.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'opt', 'echoproperties', 'extends', 'task', 'formatattribute', 'extends', 'enumeratedattribut', 'tuple', 'implements', 'compar', 'enumer', 'set', 'vector', 'propertyset', 'propertyset', 'buildexcept', 'hashtabl', 'buildexcept', 'buildexcept', 'fileinputstream', 'properti', 'buildexcept', 'buildexcept', 'bytearrayoutputstream', 'buildexcept', 'buildexcept', 'fileoutputstream', 'buildexcept', 'arraylist', 'properti', 'treeset', 'compar', 'arraylist', 'tupl', 'outputstreamwrit', 'domelementwrit', 'buildexcept', 'buildexcept', 'exceptionininitializererror', 'static', 'final', 'str', 'static', 'final', 'str', 'static', 'final', 'str', 'static', 'final', 'str', 'file', 'infile', 'file', 'destfile', 'boolean', 'failonerror', 'vector', 'string']"
EchoXML.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'echoxml', 'extends', 'xmlfrag', 'domelementwrit', 'fileoutputstream', 'logoutputstream', 'buildexcept', 'buildexcept', 'file', 'static', 'final', 'str']"
EjbJar.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'ejb', 'ejbjar', 'extends', 'matchingtask', 'config', 'namingscheme', 'extends', 'enumeratedattribut', 'cmpversion', 'extends', 'enumeratedattribut', 'list', 'arraylist', 'weblogicdeploymenttool', 'webspheredeploymenttool', 'borlanddeploymenttool', 'iplanetdeploymenttool', 'jbossdeploymenttool', 'jonasdeploymenttool', 'weblogictoplinkdeploymenttool', 'path', 'dtdlocat', 'fileset', 'file', 'arraylist', 'arraylist', 'config', 'arraylist', 'weblogicdeploymenttool', 'webspheredeploymenttool', 'borlanddeploymenttool', 'iplanetdeploymenttool', 'jbossdeploymenttool', 'jonasdeploymenttool', 'weblogictoplinkdeploymenttool', 'path', 'dtdlocat', 'fileset', 'namingschem', 'buildexcept', 'buildexcept', 'buildexcept', 'namingschem', 'buildexcept', 'genericdeploymenttool', 'buildexcept', 'buildexcept', 'config', 'file', 'arraylist']"
Ejbc.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'ejb', 'ejbc', 'extends', 'matchingtask', 'buildexcept', 'buildexcept', 'buildexcept', 'path', 'buildexcept', 'file', 'file', 'file', 'file', 'file', 'file', 'file', 'file']"
EmailAddress.java,email,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'email', 'emailaddress', 'emailaddress', 'emailaddress']"
EmailTask.java,email,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'email', 'emailtask', 'extends', 'task', 'encoding', 'extends', 'enumeratedattribut', 'path', 'header', 'vector', 'vector', 'vector', 'vector', 'vector', 'buildexcept', 'messag', 'buildexcept', 'messag', 'buildexcept', 'buildexcept', 'buildexcept', 'emailaddress', 'emailaddress', 'stringtoken', 'emailaddress', 'stringtoken', 'emailaddress', 'stringtoken', 'emailaddress', 'stringtoken', 'fileresourc', 'path', 'header', 'buildexcept', 'buildexcept', 'plainmail', 'buildexcept', 'messag', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'vector', 'buildexcept', 'string', 'encoding', 'int', 'port', 'string', 'subject', 'message', 'message', 'boolean', 'failonerror', 'boolean', 'includefilenames', 'string', 'messagemimetype', 'emailaddress', 'from', 'vector', 'vector', 'vector', 'vector', 'vector', 'path', 'attachments', 'string', 'charset', 'string', 'user', 'string', 'password', 'boolean', 'ssl']"
EnumeratedAttribute.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'typ', 'enumeratedattribut', 'buildexcept', 'buildexcept', 'buildexcept']"
Enumerations.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'junit', 'enumer', 'arrayenumeration', 'implements', 'enumer', 'compoundenumeration', 'implements', 'enumer', 'arrayenumer', 'object', 'compoundenumer', 'object', 'arrayenumer', 'compoundenumer', 'nosuchelementexcept', 'nosuchelementexcept', 'object', 'enumeration', 'int', 'index']"
Environment.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'typ', 'environ', 'variabl', 'variabl', 'environ', 'vector', 'stringbuff', 'buildexcept', 'vector', 'string', 'key']"
EqualComparator.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'selectors', 'modifiedselector', 'equalcomparator', 'implements', 'compar']"
Equals.java,condition,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'condit', 'equals', 'implements', 'condit', 'buildexcept', 'string', 'arg1', 'boolean', 'trim', 'boolean', 'casesensitive']"
ErrorInQuitException.java,mail,"['package', 'org', 'apache', 'tools', 'mail', 'errorinquitexception', 'extends', 'ioexcept', 'errorinquitexcept']"
Exec.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'exec', 'extends', 'task', 'streampumper', 'extends', 'thread', 'exec', 'streampump', 'buildexcept', 'buildexcept', 'printwrit', 'filewrit', 'streampump', 'streampump', 'buildexcept', 'buildexcept', 'bufferedread', 'inputstreamread', 'file', 'boolean', 'failonerror', 'bufferedread', 'boolean', 'endofstream', 'static', 'final', 'int', 'sleep_time']"
ExecTask.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'exectask', 'extends', 'task', 'exectask', 'exectask', 'commandlin', 'environ', 'commandlin', 'redirector', 'buildexcept', 'buildexcept', 'buildexcept', 'path', 'path', 'file', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'execut', 'buildexcept', 'buildexcept', 'buildexcept', 'executewatchdog', 'static', 'final', 'fileutil', 'file', 'long', 'timeout', 'environ', 'boolean', 'failifexecfails', 'boolean', 'resolveexecutable', 'boolean', 'searchpath', 'boolean', 'spawn', 'boolean', 'incompatiblewithspawn', 'file', 'file', 'file', 'boolean', 'vmlauncher']"
Execute.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'execut', 'commandlaunch', 'java13commandlauncher', 'extends', 'commandlaunch', 'commandlauncherproxy', 'extends', 'commandlaunch', 'os2commandlauncher', 'extends', 'commandlauncherproxi', 'winntcommandlauncher', 'extends', 'commandlauncherproxi', 'maccommandlauncher', 'extends', 'commandlauncherproxi', 'scriptcommandlauncher', 'extends', 'commandlauncherproxi', 'vmscommandlauncher', 'extends', 'java13commandlaunch', 'execut', 'execut', 'execut', 'file', 'process', 'process', 'java13commandlaunch', 'process', 'process', 'process', 'process', 'process', 'process', 'process', 'vmscommandlaunch', 'process', 'process', 'processdestroy', 'java13commandlaunch', 'maccommandlaunch', 'commandlaunch', 'os2commandlaunch', 'commandlaunch', 'commandlaunch', 'winntcommandlaunch', 'scriptcommandlaunch', 'commandlaunch', 'perlscriptcommandlaunch', 'vmscommandlaunch', 'scriptcommandlaunch', 'commandlaunch', 'vector', 'bytearrayoutputstream', 'execut', 'pumpstreamhandl', 'bufferedread', 'stringread', 'file', 'file', 'pumpstreamhandl', 'file', 'buildexcept', 'buildexcept', 'buildexcept', 'outputstream', 'pumpstreamhandl', 'execut', 'logstreamhandl', 'buildexcept', 'buildexcept', 'hashmap', 'ioexcept', 'buildexcept', 'buildexcept', 'ioexcept', 'ioexcept', 'ioexcept', 'ioexcept', 'printwrit', 'filewrit', 'thread', 'static', 'final', 'fileutil', 'string', 'cmdl', 'string', 'env', 'int', 'exitvalue', 'executestreamhandl', 'executewatchdog', 'file', 'workingdirectory', 'project', 'project', 'boolean', 'newenvironment', 'boolean', 'spawn', 'boolean', 'usevmlauncher', 'static', 'str', 'static', 'commandlauncher', 'vmlauncher', 'static', 'commandlauncher', 'shelllauncher', 'static', 'vector', 'procenvironment', 'static', 'processdestroy', 'static', 'boolean', 'environmentcaseinsensitive', 'method', 'commandlaunch']"
ExecuteJava.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'executejava', 'implements', 'runnable', 'timeoutobserv', 'synchron', 'synchron', 'buildexcept', 'buildexcept', 'buildexcept', 'thread', 'watchdog', 'buildexcept', 'commandlinejava', 'redirector', 'execut', 'executewatchdog', 'buildexcept', 'buildexcept', 'commandline', 'javacommand', 'path', 'classpath', 'commandlinejava', 'sysproperties', 'sysproperties', 'permissions', 'perm', 'method', 'main', 'long', 'timeout', 'volatile', 'throwable', 'caught', 'volatile', 'boolean', 'timedout', 'thread', 'thread']"
ExecuteOn.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'executeon', 'extends', 'exectask', 'filedirboth', 'extends', 'enumeratedattribut', 'commandlin', 'commandlin', 'mapper', 'vector', 'union', 'buildexcept', 'buildexcept', 'buildexcept', 'mapper', 'buildexcept', 'buildexcept', 'buildexcept', 'pumpstreamhandl', 'vector', 'vector', 'buildexcept', 'vector', 'hashtabl', 'file', 'file', 'sourcefilescann', 'union', 'resources', 'boolean', 'relative', 'boolean', 'parallel', 'boolean', 'forwardslash', 'boolean', 'skipempty', 'boolean', 'addsourcefile', 'boolean', 'verbose', 'boolean', 'ignoremissing', 'boolean', 'force']"
ExecuteStreamHandler.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef']"
ExecuteWatchdog.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'executewatchdog', 'implements', 'timeoutobserv', 'executewatchdog', 'executewatchdog', 'synchron', 'synchron', 'synchron', 'synchron', 'executewatchdog', 'execut', 'watchdog', 'nullpointerexcept', 'illegalstateexcept', 'buildexcept', 'process', 'volatile', 'boolean', 'watch', 'exception', 'caught', 'volatile', 'boolean', 'killedprocess', 'watchdog']"
Executor.java,ant,"['package', 'org', 'apache', 'tools']"
Exists.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'resources', 'compar', 'exists', 'extends', 'resourcecompar']"
Exists.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'resources', 'selector', 'exists', 'implements', 'resourceselector']"
Exit.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'exit', 'extends', 'task', 'nestedcondition', 'extends', 'conditionbase', 'implements', 'condit', 'conditionbas', 'buildexcept', 'integ', 'buildexcept', 'exitstatusexcept', 'buildexcept', 'nestedcondit', 'buildexcept', 'string', 'ifcondition', 'nestedcondit', 'integ']"
ExitException.java,ant,"['package', 'org', 'apache', 'tools', 'exitexception', 'extends', 'securityexcept', 'exitexcept', 'exitexcept']"
ExitStatusException.java,ant,"['package', 'org', 'apache', 'tools', 'exitstatusexception', 'extends', 'buildexcept', 'exitstatusexcept', 'exitstatusexcept', 'exitstatusexcept']"
Expand.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'expand', 'extends', 'task', 'mapper', 'vector', 'union', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'zipfil', 'date', 'buildexcept', 'buildexcept', 'identitymapp', 'hashset', 'hashset', 'fileoutputstream', 'buildexcept', 'mapper', 'file', 'file', 'boolean', 'overwrite', 'mapper', 'mapperelement', 'vector', 'union', 'boolean', 'resourcesspecified', 'static', 'final', 'str', 'static', 'final', 'fileutil']"
ExtendFileSelector.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'selector']"
ExtendSelector.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'selector', 'extendselector', 'extends', 'baseselector', 'extendselector', 'vector', 'path', 'string', 'classname', 'fileselector', 'dynselector', 'vector', 'path', 'classpath']"
Extension.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'extens', 'extens', 'extens', 'deweydecim', 'deweydecim', 'compat', 'compat', 'compat', 'compat', 'compat', 'compat', 'arraylist', 'deweydecim', 'illegalargumentexcept', 'deweydecim', 'illegalargumentexcept', 'nullpointerexcept', 'stringbuff', 'arraylist', 'stringtoken', 'extens', 'deweydecim', 'deweydecim']"
ExtensionAdapter.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'extens', 'extensionadapter', 'extends', 'datatyp', 'deweydecim', 'deweydecim', 'buildexcept', 'buildexcept', 'extens', 'deweydecim', 'deweydecim']"
ExtensionResolver.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'extens']"
ExtensionSet.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'extens', 'extens', 'arraylist', 'arraylist', 'buildexcept', 'final', 'arraylist', 'final', 'arraylist']"
ExtensionUtil.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'extens', 'extensionutil', 'arraylist', 'arraylist', 'file', 'jarfil', 'buildexcept', 'extens', 'extens', 'jarfil', 'buildexcept', 'buildexcept']"
ExtraAttribute.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'extens', 'extraattribut', 'buildexcept', 'buildexcept']"
ExtraFieldUtils.java,zip,"['package', 'org', 'apache', 'tools', 'zip', 'extrafieldutil', 'hashtabl', 'runtimeexcept', 'runtimeexcept', 'runtimeexcept', 'unrecognizedextrafield', 'vector', 'zipshort', 'zipshort', 'zipexcept', 'zipexcept', 'zipexcept', 'zipexcept', 'static', 'hasht']"
FStatP4OutputHandler.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'perforc', 'fstatp4outputhandler', 'extends', 'p4handleradapt', 'fstatp4outputhandl', 'arraylist', 'arraylist', 'arraylist', 'arraylist', 'perl5util', 'p4fstat', 'arraylist', 'arraylist', 'static', 'perl5util']"
FTP.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'net', 'ftpdirectoryscanner', 'extends', 'directoryscann', 'antftpfil', 'antftprootfile', 'extends', 'antftpfil', 'action', 'extends', 'enumeratedattribut', 'granularity', 'extends', 'enumeratedattribut', 'ftpsystemtype', 'extends', 'enumeratedattribut', 'languagecode', 'extends', 'enumeratedattribut', 'ftpdirectoryscann', 'ftpfile', 'ftpfile', 'antftpfil', 'antftpfil', 'ftpfile', 'antftprootfil', 'vector', 'vector', 'vector', 'vector', 'vector', 'vector', 'vector', 'vector', 'buildexcept', 'hashtabl', 'buildexcept', 'antftprootfil', 'antftpfil', 'buildexcept', 'antftpfil', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'hashmap', 'hashset', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'stringbuff', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'action', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'ftpdirectoryscann', 'buildexcept', 'bufferedwrit', 'filewrit', 'retryhandl', 'retryabl', 'retryabl', 'buildexcept', 'buildexcept', 'file', 'vector', 'file', 'buildexcept', 'buildexcept', 'bufferedinputstream', 'fileinputstream', 'delet', 'buildexcept', 'buildexcept', 'simpledateformat', 'buildexcept', 'stringbuff', 'date', 'stringbuff', 'date', 'date', 'file', 'file', 'bufferedinputstream', 'fileinputstream', 'buildexcept', 'buildexcept', 'buildexcept', 'file', 'bufferedoutputstream', 'fileoutputstream', 'buildexcept', 'stringtoken', 'buildexcept', 'buildexcept', 'ftpclient', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'retryhandl', 'retryabl', 'retryhandl', 'retryabl', 'retryhandl', 'retryabl', 'retryhandl', 'retryabl', 'buildexcept', 'buildexcept', 'granular', 'ftpsystemtyp', 'languagecod', 'static', 'final', 'int', 'code_521', 'static', 'final', 'long', 'granularity_minute', 'static', 'final', 'fileutil', 'file', 'boolean', 'binary', 'boolean', 'passive', 'boolean', 'verbose', 'boolean', 'neweronly', 'long', 'timediffmillis', 'long', 'granularitymillis', 'boolean', 'timediffauto', 'int', 'action', 'vector', 'vector', 'int', 'transferred', 'int', 'port', 'boolean', 'skipfailedtransfers', 'int', 'skipped', 'boolean', 'ignorenoncriticalerrors', 'boolean', 'preservelastmodified', 'string', 'chmod', 'string', 'umask', 'ftpsystemtyp', 'string', 'defaultdateformatconfig', 'string', 'recentdateformatconfig', 'languagecod', 'string', 'servertimezoneconfig', 'string', 'shortmonthnamesconfig', 'granular', 'boolean', 'isconfigurationset', 'int', 'retriesallowed', 'string', 'sitecommand', 'string', 'initialsitecommand', 'string', 'rootpath', 'boolean', 'remotesystemcasesensitive', 'boolean', 'remotesensitivitychecked', 'map', 'set', 'ftpclient', 'ftpfile', 'antftpfile', 'parent', 'boolean', 'relativepathcalculated', 'boolean', 'traversessymlinks', 'static', 'final', 'simpledateformat', 'static', 'final', 'string', 'static', 'final', 'string', 'static', 'final', 'string', 'static', 'final', 'string']"
FTPConfigurator.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'net', 'ftpconfigur', 'ftpclientconfig', 'ftpclientconfig']"
FacadeTaskHelper.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'facad', 'facadetaskhelp', 'facadetaskhelp', 'facadetaskhelp', 'vector', 'vector', 'vector']"
FailFast.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'resourc', 'failfast', 'implements', 'iter', 'object', 'weakhashmap', 'hashset', 'concurrentmodificationexcept', 'illegalargumentexcept', 'illegalargumentexcept', 'nosuchelementexcept', 'unsupportedoperationexcept', 'static', 'final', 'weakhashmap', 'object', 'iter']"
FieldRefCPInfo.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'depend', 'constantpool', 'fieldrefcpinfo', 'extends', 'constantpoolentri', 'fieldrefcpinfo']"
FileList.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'typ', 'filelist', 'extends', 'datatype', 'implements', 'resourcecollect', 'filenam', 'filelist', 'file', 'iter', 'vector', 'stringtoken', 'buildexcept', 'buildexcept', 'buildexcept', 'fileresourceiter', 'vector', 'file']"
FileNameMapper.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util']"
FileResource.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'resourc', 'fileresource', 'extends', 'resource', 'implements', 'touch', 'fileresourc', 'fileresourc', 'fileresourc', 'fileresourc', 'file', 'file', 'inputstream', 'outputstream', 'fileinputstream', 'fileoutputstream', 'buildexcept', 'static', 'final', 'fileutil', 'file', 'file']"
FileResourceIterator.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'resourc', 'fileresourceiterator', 'implements', 'iter', 'fileresourceiter', 'fileresourceiter', 'fileresourceiter', 'object', 'fileresourc', 'unsupportedoperationexcept', 'nosuchelementexcept', 'fileresourc', 'file', 'string', 'int', 'pos']"
FileScanner.java,ant,"['package', 'org', 'apache', 'tools']"
FileSelector.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'selector']"
FileSet.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'typ', 'fileset', 'extends', 'abstractfileset', 'implements', 'resourcecollect', 'fileset', 'object', 'iter', 'fileresourceiter']"
FileSystem.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'resources', 'compar', 'filesystem', 'extends', 'resourcecompar', 'static', 'final', 'fileutil']"
FileTokenizer.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'filetokenizer', 'extends', 'projectcomponent', 'implements', 'token']"
